domain	cluster	score	partisan_score
vvdailypress.com	30		-0.26244319099026914
wa.gov	30		-0.43154428432604586
waaf.com	32		-0.1262353206254992
waaytv.com	18		0.16021158367579066
wabe.org	0		0.2540687342699319
wabi.tv	22	0.3088	-0.042749415665474896
wach.com	8		0.2651352133706597
wacotrib.com	21	0.0503	0.7447547623702634
wadenapj.com	9		-0.14830103640741132
waer.org	25		0.23693730189428203
wafb.com	11	0.2714	0.42640886535715955
waff.com	21	0.6165	0.6794119613472909
wagingnonviolence.org	46	-0.8839	-0.5385695325701934
wagmtv.com	22		0.021631391173813058
wahoo-ashland-waverly.com	30		-0.44146262136964515
wahpetondailynews.com	24		-0.009021418014864618
waitingfornextyear.com	27		-0.06715185043130369
wakefieldexpress.co.uk	1		-0.2332056842534682
walb.com	11	0.3391	0.4992122672033897
walchanewsonline.com.au	7		0.010069863847102243
walesonline.co.uk	1	-0.0436	-0.11721064967636086
walkermn.com	24		0.0010352710422053895
wallaceburgcourierpress.com	16		-0.0351617947713406
wallstreetpit.com	35		-0.07433137607214563
waltainfo.com	37		0.08289172299358634
wamc.org	0	-0.4134	0.2702227769717754
wamu.org	0	-0.6864	0.06181623307293985
wandsworthguardian.co.uk	47		0.1814895887114136
wandtv.com	21		0.6589174432648542
wane.com	23	0.1797	0.332600624237005
waow.com	11		0.33362675587160445
wapt.com	11		0.27865265386295046
warc.com	22	-0.0625	-0.11906056603186882
wardsauto.com	39		-0.12141845780079545
wareable.com	35	0.0735	-0.5046132402235526
warontherocks.com	3	-0.2377	0.14692721219518007
warringtonguardian.co.uk	47		0.17058723718777566
warwickcourier.co.uk	1		-0.20588550518392645
warwickdailynews.com.au	7		0.02852479559765086
washingtonblade.com	22	-0.8571	0.06630118180176775
washingtoncitypaper.com	30	-0.6925	-0.4952056893426055
washingtonexaminer.com	15	0.5399	0.4309428597091322
washingtonian.com	30	-0.4744	-0.5228346141995114
washingtonmonthly.com	15	-0.6629	0.30780995457586446
washingtonpost.com	11	-0.2342	0.454114091549892
washingtontechnology.com	3	0.1403	-0.22397344395427168
washingtontimes.com	48	0.6297	0.48584572188158326
waste360.com	46	-0.032	-0.5156871528478536
wastedive.com	46	-0.3587	-0.5420404508269794
watchdog.org	26	0.6579	-0.012595841672137802
wate.com	11	0.198	0.26425480264402923
waterstechnology.com	46	-0.0409	-0.5969818448616423
watertowndailytimes.com	25	0.1764	0.2197045617841114
watfordobserver.co.uk	47		0.16615920054424566
watoday.com.au	7	-0.0606	0.025430451784560392
wattonandswaffhamtimes.co.uk	22		-0.06719004288495073
wauchopegazette.com.au	7		0.010038052305441992
wausaudailyherald.com	9		-0.006308950863245153
wave3.com	11	0.1931	0.4580530176630748
wavy.com	48	0.0848	0.19083405480874052
waxahachietx.com	30		-0.4427766743028063
wayneindependent.com	30		-0.19595314903925196
waynepost.com	25		-0.1707734590522439
wbaa.org	0		0.229234489807053
wbal.com	48	0.0366	0.33293310581544083
wbaltv.com	48	-0.0485	0.1398271678234231
wbay.com	48	0.2115	0.16820288077792014
wbbjtv.com	46		-0.5770641768931656
wbco.com	11		0.46409877620195233
wbez.org	26	-0.6369	0.11747987750738399
wbfo.org	25		0.00924151475280334
wbgo.org	0	-0.7704	0.23627185806469939
wbhm.org	0		0.10439007001836334
wbir.com	18	0.076	0.18160754606184337
wbiw.com	23		-0.19249165096061135
wbjournal.com	34	-0.1564	-0.09192197001347001
wbko.com	18	0.3727	-0.1424578493845045
wbng.com	11	0.2612	0.4119042996895397
wboc.com	21	0.256	0.6679841491632857
wboi.org	0		0.3046729520453765
wboy.com	48	0.1722	0.2882958385995967
wbrc.com	21	-0.1893	0.7218874616054907
wbrz.com	44	0.4907	-0.016430053862576045
wbsm.com	34		-0.3172468132099871
wbt.com	21		0.7259881491735538
wbtv.com	11	0.2914	0.4484871204843618
wbtw.com	48	0.2048	0.3545892385121831
wbur.org	0	-0.5735	0.3222511313847498
wcax.com	22	-0.132	0.13693623279385753
wcbe.org	0		0.31024789578303297
wcbi.com	11		0.3340420505141355
wcexaminer.com	46		-0.628624343082133
wcfcourier.com	48	0.2743	0.3073273486502282
wcjb.com	18	0.2729	-0.12636757089166722
wcmessenger.com	46		-0.6427801603566872
wcnc.com	48	0.2999	0.18612583040549208
wcpo.com	27	0.1679	-0.08462844012827674
wcqs.org	0		0.365490116819269
wcsh6.com	48	-0.0189	0.20211273915135525
wcti12.com	11	0.3352	0.5221931856909393
wctrib.com	9		0.02575205224479025
wctv.tv	18	0.1267	0.01859699926809451
wcvb.com	34	-0.1752	0.18684554076181958
wcyb.com	11	0.2598	0.5299818772801878
wcyy.com	32		-0.1580864004061939
wdam.com	11	0.1866	0.46516026462634796
wday.com	9	0.3727	-0.005800153751353523
wdaz.com	9		-0.0007932307923615304
wdbj7.com	11	0.0825	0.2356900531923806
wdef.com	48		0.4404290339615028
wdel.com	24	-0.0198	0.022697316343979715
wdet.org	43		-0.19252369851453546
wdio.com	9		-0.03180713153657006
wdiy.org	0		0.20709536945858883
wdrb.com	18	0.1767	0.04744948313334144
wdsu.com	11	0.1843	0.22807678834772813
wdtimes.com	48		0.16130917801861921
wdtn.com	27	0.1168	0.3012145853728214
wdtv.com	22	0.2026	0.03327272337484108
wealthmanagement.com	10	0.3236	-0.16758223044327492
wealthprofessional.ca	46		-0.47233059794728954
wearecentralpa.com	11	0.2729	0.33529524599286614
wearegreenbay.com	9		-0.05260316541089986
wearemoviegeeks.com	20		-0.4083316730847839
wearethecity.com	19		-0.04981408514835983
weartv.com	8	0.5108	0.276891241400269
wearvalleyadvertiser.co.uk	47		0.18977131001143263
weaselzippers.us	15	0.9087	0.34955077558194225
weather.com	37	0.1502	-0.010565066399410992
weatherforddemocrat.com	2		-0.037224176169561085
weatherwatch.co.nz	46		-0.6041625040124212
weau.com	9		0.04561505416987202
webcenter11.com	22		0.232893768825362
webintravel.com	28		-0.3243805750157411
webmd.com	29	0.1917	-0.08153388991286724
webpronews.com	13	0.0836	-0.05424938064169255
webwire.com	28	0.1331	-0.23667523185047284
wect.com	21	0.3209	0.7032258532361435
weei.com	34	0.1311	-0.06279799528901
weeklyblitz.net	12		0.12468541159816428
weeklystandard.com	11	0.6389	0.4435882978786316
weeklytimesnow.com.au	7		0.00253083514611769
wegotthiscovered.com	20	0.2565	-0.05212540441036185
weirtondailytimes.com	27		0.019473547385977598
weku.fm	18		-0.016172693866911367
wellandtribune.ca	30		-0.3023329676404709
wellingtontimes.com.au	7		0.006074050049522651
wellsvilledaily.com	25		0.011808095769877255
welovesoaps.net	46	-0.0139	-0.6937302210603229
wemu.org	0		0.3065547251234175
weny.com	25		0.050923816808167544
wesa.fm	0	-0.5866	0.2919789967998772
wesh.com	11	0.2539	0.31766469747025283
wesleyan.edu	46		-0.5396851254335608
wesleyanargus.com	46		-0.5683499236515013
wesm913.org	0		0.271773240418814
westbriton.co.uk	1		-0.2703461285617257
westcoastsentinel.com.au	7		0.008988695217761961
westernadvocate.com.au	7		-0.0019850641288267253
westernbulldogs.com.au	46		-0.5065776675453775
westerndailypress.co.uk	1		-0.1503573054235035
westernfarmpress.com	22		-0.05334239503254823
westerngazette.ca	46		-0.6839265845839787
westerngazette.co.uk	1		-0.5461090121119022
westernherald.com	46		-0.6453377419870074
westernjournal.com	15		0.37564553984385757
westernjournalism.com	15	0.8821	0.28518046220391835
westernmassnews.com	11	-0.0665	0.5917360477057002
westernmorningnews.co.uk	1		-0.007531240034539453
westerntelegraph.co.uk	47		0.17341556453272558
westernwheel.com	46		-0.5561505763558497
westfaironline.com	22	-0.1626	-0.11446557348325333
westfargopioneer.com	9		-0.052055592795216966
westfieldrepublican.com	48		0.08115575664531303
westhartfordnews.com	22		-0.14910311899581924
westhawaiitoday.com	48		0.12090096447470443
westkentuckystar.com	18		-0.16111705959569048
westlondonsport.com	4		-0.1557940472185073
westmeathexaminer.ie	33		-0.389451940746793
westmeathindependent.ie	33		-0.38388453274584056
westplainsdailyquill.net	48		0.4697845577995592
westport-news.com	11	-0.2585	0.40221418889619764
westportnow.com	22		-0.11640669131756291
westseattleblog.com	30		-0.469696849191284
westsidetoday.com	30		-0.22060611840239883
westsussextoday.co.uk	22		-0.07201538764268425
westword.com	30	-0.3379	-0.2761924744344831
wetherbynews.co.uk	22		-0.08335142954254099
wetheunicorns.com	46		-0.4647345054628432
wetinhappen.com.ng	14		0.010215162751209638
wetpaint.com	13	0.1492	-0.08204981947587586
wetzelchronicle.com	22		-0.1318000163948566
wfaa.com	48	0.2697	0.1409102160481519
wfae.org	0	-0.3129	0.2542062139551568
wfdd.org	0		0.3306509647291687
wfirnews.com	22		-0.011544629770369366
wfit.org	32		-0.48914574635612557
wfla.com	11	0.4172	0.3140700079535068
wflx.com	11		0.6273877773657475
wfmj.com	11	0.2655	0.5662524149232416
wfmynews2.com	48	0.1054	0.13656302302183915
wfmz.com	11	0.2149	0.6779760124872416
wfpl.org	18	-0.2818	0.00385237173549623
wfsb.com	21	0.0136	0.5404329806458902
wfsu.org	0		0.28683600945304993
wftv.com	48	0.1809	0.5675937043493055
wfu.edu	46		-0.6907206517759281
wfxg.com	18		-0.10150083673333415
wfxl.com	8		0.2893448725559733
wfyi.org	23		-0.1607983305712537
wgal.com	48	0.3454	0.24910460117565966
wgbhnews.org	34	-0.6238	0.10561162911425086
wgcu.org	18		0.1005221510560893
wgem.com	11		0.4359528139952353
wgil.com	26		-0.219830763585385
wgme.com	8	-0.1441	0.29243900464853523
wgno.com	11	0.1971	0.26220046835591476
wgnradio.com	26	0.0237	-0.17123259244432268
wgntv.com	26	-0.1006	0.19106311528280132
wgr550.com	25	0.3982	-0.18647493463419942
wgrz.com	48	0.1135	0.13045154882645627
wgy.com	15		0.30811704964530157
wharf.co.uk	1		-0.23212023633178214
whas11.com	48	0.1909	0.18104899664949123
whatculture.com	20	-0.1295	-0.07720692385875202
whatech.com	46		-0.6737062656156578
whatinvestment.co.uk	30		-0.305699726243061
whatmortgage.co.uk	22		-0.14053993509947016
whatsonstage.com	46		-0.6674335472645874
whatsontv.co.uk	22		-0.13862087582317173
whattheythink.com	46		-0.5965695736841525
whbl.com	9		0.22767474012656905
whdh.com	11	-0.0981	0.4396229083668427
whec.com	25	0.25	0.3686699429356696
wheels24.co.za	39		-0.05615057240644985
wheelsmag.com.au	39		-0.1134686100203174
whidbeynewstimes.com	46		-0.6480774104322972
whig.com	21		0.5692606082538776
whio.com	27	0.1199	0.025560022235571876
whitbygazette.co.uk	22		-0.11043359592165419
whitecourtstar.com	16		-0.05058193095741194
whitehouse.gov	11	-0.2283	0.3398020486548734
whitehousedossier.com	15	0.8741	0.17317321866181618
whitsundaytimes.com.au	7		0.029702653783912274
whittierdailynews.com	48		0.036117833775195486
whiznews.com	46		-0.6269096977734803
whkp.com	30		-0.3300749645223545
whmi.com	11		0.35628658921480105
whnt.com	18	0.4625	0.05355348009299975
whoateallthepies.tv	4		-0.08529988279908171
wholefoodsmagazine.com	29		-0.23892615779671256
wholehogsports.com	22		-0.10385736566284834
whotv.com	22	0.4526	0.06800315511265292
whowhatwhy.org	15	-0.6681	-0.061195719875167635
whsv.com	22	0.0343	0.17346421830267206
whtc.com	11		0.4513937930736326
whtimes.co.uk	1		-0.40689080204312783
whyallanewsonline.com.au	7		-0.00668927971790711
wiat.com	48		0.019176125051363117
wibc.com	23		-0.17117394467211927
wibw.com	22	0.5697	0.06329915503750558
wibwnewsnow.com	22	0.6579	-0.12565862525797733
wibx950.com	25	0.1744	0.07306865260616474
wickedlocal.com	34	-0.2532	-0.13061224914930125
wicklownews.net	33		-0.309905317058283
wicz.com	11	0.0948	0.3240788147806164
wideopencountry.com	22	0.409	-0.12254498688226362
wifr.com	26		-0.021351623274412486
wigantoday.net	1		-0.5601624665105478
wikia.com	20		-0.48126462463041864
wikinews.org	4		0.08815861335091331
willcoxrangenews.com	24		-0.018544634025616877
williamsondailynews.com	22		-0.08131319470721085
willistonherald.com	24		-0.008991028953356621
willitsnews.com	22		-0.09260224816642822
wilmingtonbiz.com	30	0.0903	-0.4354858263800119
wilsoncountynews.com	2		-0.41051822508466934
wilsontimes.com	30	0.0599	-0.33330994304798967
wiltonbulletin.com	30		-0.31371920268942277
wiltsglosstandard.co.uk	47		0.17654537690134353
wiltshirebusinessonline.co.uk	47		0.18516624346930183
wiltshiretimes.co.uk	47		0.17072555058697747
wilx.com	43		0.11283287571388798
wimbledon.com	22	0.1085	-0.08826636890020807
wimbledonguardian.co.uk	47		0.17563264936714917
wimsradio.com	11		0.520050763461297
wina.com	11		0.5028982278943499
winbeta.org	17	0.2312	-0.17147628314095195
winchesterstar.com	48		0.35279907538554245
wincountry.com	22		-0.05175822956168449
windowscentral.com	31	0.249	-0.14754242374169957
windowsitpro.com	17	0.1419	-0.11055875463921423
windpowermonthly.com	28		-0.20904882085131304
windsorexpress.co.uk	46		-0.6754942325340948
windsorite.ca	46		-0.47732288480252794
windsorobserver.co.uk	47		0.1776043617865461
windsorstar.com	38		0.0698427337614558
windycitygridiron.com	26		-0.23327911581800534
windycitymediagroup.com	22	-0.6088	-0.04578871649347417
winespectator.com	46	0.1497	-0.6978333624177362
winfieldcourier.com	30		-0.2957134845343626
winghamchronicle.com.au	7		0.008802973078153167
winknews.com	11	0.5477	0.4163529736007847
winnipegfreepress.com	38	-0.1939	-0.20377862994341944
winnipegsun.com	38		-0.07819043435105474
winonadailynews.com	48		0.4388421901434423
winsfordguardian.co.uk	47		0.17588514109024353
winsupersite.com	17	0.1737	-0.13334506444469374
winteriscoming.net	20	-0.0336	-0.35021625788860694
wired.co.uk	35	-0.2529	-0.14535694797263105
wired.com	35	-0.2354	-0.06413407109685854
wirelessweek.com	35	0.1931	-0.06909848449092167
wirralglobe.co.uk	47		0.17496347468922746
wisbechstandard.co.uk	1		-0.23994900305502795
wisc.edu	30		-0.43542935242272435
wiscnews.com	9		0.015597933896543424
wisconsingazette.com	9	-0.2927	0.03797834225050949
wisconsinwatch.org	9		-0.22833522189133196
wishtv.com	23	0.149	0.28281511362681105
wislawjournal.com	9		-0.027349680285755025
wisn.com	48	0.0974	0.20053122732919576
wistv.com	11	0.1971	0.48064262073082686
witf.org	18	-0.2107	0.15495598877519146
witn.com	11	0.1935	0.22108725655365896
witneygazette.co.uk	47		0.16730392937213173
wiu.edu	46		-0.6618753865108216
wivb.com	21	0.0877	0.45991537780811814
wizbangblog.com	45		-0.36430917636884647
wjactv.com	8	0.4287	0.3560522254518922
wjbdradio.com	11		0.3674615050948818
wjbf.com	11		0.4541707023109902
wjcl.com	11		0.22681670842945356
wjct.org	0		0.23967024388446803
wjfw.com	9		-0.3692776218760882
wjhg.com	18	0.6565	-0.11410806871393184
wjhl.com	21	0.1708	0.6298015980685866
wjimam.com	43		-0.1036766537423812
wjla.com	8	-0.1817	0.3421589262405415
wjol.com	11		0.23198413012318547
wjon.com	9		-0.29057541175879675
wjtv.com	48		0.2982334479425679
wkar.org	0		0.31901445002051637
wkbn.com	27	0.1818	0.338468553914596
wkbw.com	25	0.1143	0.27046286463562697
wkdq.com	22		-0.0486908089305927
wkms.org	0		0.17335717881766574
wknofm.org	0		0.31175462310884755
wkow.com	11	0.0343	0.6466258938173194
wkrg.com	48	0.1309	0.44990161160781034
wkrn.com	18	0.3045	0.18188104524547308
wksu.org	0		0.04800878048585528
wktv.com	25	0.2591	0.013085552546022746
wkuherald.com	30	0.3107	-0.35984399229573866
wkyc.com	27	0.0495	0.0703651918154369
wkyt.com	18	0.2978	0.0080382565936877
wkzo.com	11		0.38960765286974913
wlbz2.com	48	-0.032	0.2463398486645609
wlfi.com	23		0.17117728706510557
wlky.com	18	0.2107	0.10271488974209375
wlni.com	22		-0.007110071311583517
wlns.com	21		0.6701150742946672
wlos.com	8	0.0775	0.33308585773146615
wlox.com	21	0.2466	0.6766118246499189
wlrn.org	0	-0.2525	0.31157603353597
wltx.com	48	0.1632	0.12819905531244688
wltz.com	21		0.32059934248640093
wlwt.com	27	0.3658	0.1559147180765092
wm.edu	46	-0.2653	-0.4841583128621125
wmagazine.com	13	-0.5524	-0.09446307438607356
wmbfnews.com	11	0.1677	0.5245483922505777
wmdt.com	11	0.211	0.30648775703429904
wmfd.com	27		-0.3899206972559458
wmfe.org	0	-0.3737	0.14788593500271613
wmnf.org	46	-0.3639	-0.695755149998444
wmot.org	0		0.3353364573780173
wmra.org	0		0.2345153669904477
wmtw.com	11	0.045	0.20943181340217196
wmur.com	48	0.1866	0.15402071679811144
wnax.com	11		0.5227500379518515
wncn.com	21	0.0674	0.5938610712848653
wnct.com	11	0.1919	0.36021907619643734
wncw.org	0		0.33225205020551557
wnd.com	15	0.8699	0.017974533744960528
wndu.com	23	0.2519	0.002171922037102949
wnem.com	11		0.5531830591292841
wnep.com	18	0.2215	-0.08805812897121319
wnewsj.com	27		-0.03946091725923974
wnmufm.org	0		0.3155425906133005
wnpr.org	22	-0.5293	0.14225066972950862
wnyc.org	0	-0.7333	0.06920074174837414
wnypapers.com	25		-0.4024481651549132
wnyt.com	11	0.0305	0.5170903127935115
woai.com	2	0.2689	0.13087095726796283
wobm.com	22	0.3118	-0.0536163114594202
wogx.com	18		-0.06538422884387121
wokinghampaper.com	46		-0.6420014802821575
wokv.com	11		0.41325468003370786
womansday.co.nz	46		-0.5254078940710496
womansday.com	13	0.1284	-0.2795295997386601
womansday.com.au	13		-0.10357744883200486
womensagenda.com.au	7	-0.4746	-0.08179999677061237
womensenews.org	46	-0.6423	-0.5692301110840766
wonderlandmagazine.com	32		-0.5319378262928689
wonderwall.com	13		-0.02160664388995933
woodburybulletin.com	9		-0.1270700699062309
woodradio.com	15		0.3214498764284849
woodstocksentinelreview.com	16		-0.01791794091376281
woodtv.com	43	0.2122	0.2141516927686152
woonsocketcall.com	46		-0.5505119563183498
worcesternews.co.uk	47		0.14974076454631405
worcesterobserver.co.uk	46		-0.6348106001584475
wordpress.com	6	0.0898	0.3132680927656015
workers.org	6		-0.010412368492639512
workersliberty.org	19		-0.13475477557157553
workpermit.com	19		-0.3110631721352658
worksopguardian.co.uk	1		-0.16692499433700653
world-nuclear-news.org	28		-0.26246744898824503
worldaffairsjournal.org	6	0.3602	0.007302111150038391
worldbank.org	37	-0.5164	-0.46783762593021216
worldboxingnews.net	22	0.007	-0.07281556616341274
worldbulletin.net	6	-0.4181	0.38860994539228877
worldcarfans.com	39		-0.09168993686658122
worldcrunch.com	6	-0.1877	0.09903587956673306
worldfinance.com	10		-0.4621292031012581
worldgolf.com	30		-0.4542696781188244
worldipreview.com	46		-0.606228537312561
worldjewishcongress.org	12		-0.4178882200667392
worldmag.com	45	0.8509	0.1476552025800127
worldmusiccentral.org	46		-0.7551881679665782
worldoil.com	28		-0.04416490002315261
worldpolicy.org	6	-0.8839	-0.2635960419406059
worldpoliticsreview.com	6	-0.5317	0.35959719870467494
worldreligionnews.com	45		0.0502980058055045
worldscreen.com	22		-0.13742328038367052
worldsnap.com	5		-0.03848123858486003
worldsoccer.com	4		-0.06775580315386626
worldsoccertalk.com	4	-0.2713	-0.010728620012083597
worldstagegroup.com	14		-0.06091327183633556
worldtennismagazine.com	22		-0.08249344035887038
worldtrademarkreview.com	46		-0.6496603598337498
worldtribune.com	15	0.8499	0.21196554503572335
worthingherald.co.uk	22		-0.06897049930134314
worthplaying.com	31		-0.19315501800424834
wosu.org	27		-0.21581272258403508
wowktv.com	11	0.2636	0.37905056187802255
wowt.com	22	0.3695	-0.007394286578701602
wpbf.com	11	0.3387	0.28381680138443643
